ID,Main,Location,Corporation,Href,Date
702,IT Services Manager,"2330 Dunaharaszti, Némedi út 104.",Coca-Cola HBC Magyarország Kft.,https://www.profession.hu/allas/it-services-manager-coca-cola-hbc-magyarorszag-kft-dunaharaszti-2123340?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
703,Dutch Speaking IT SDA - Contractor (NT),Budapest,Tech People Hungary Kft.,https://www.profession.hu/allas/dutch-speaking-it-sda-contractor-nt-tech-people-hungary-kft-2123334?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
704,Service Desk AgentKarriertipp!,"1191 Budapest, Vak Bottyán utca",C-INFORM Kft.,https://www.profession.hu/allas/service-desk-agent-c-inform-kft-budapest-2118143?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
705,Szoftverfejlesztő,Budapest,Nyelvtudományi Kutatóközpont,https://www.profession.hu/allas/szoftverfejleszto-nyelvtudomanyi-kutatokozpont-2123315?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
706,Php backend fejlesztő,"Dunaszerdahely, Szlovákia",Cstudios Software Solutions s. r. o.,https://www.profession.hu/allas/php-backend-fejleszto-cstudios-software-solutions-s-r-o-2132735?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
707,IT alkalmazás üzemeltető,"Budapest, II. kerület",Lexholding ZRt.,https://www.profession.hu/allas/it-alkalmazas-uzemelteto-lexholding-zrt-budapest-2123215?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
708,ATM Operations Specialist,1117 Budapest,"SIA Central Europe, a.s. Magyarországi Fióktelepe",https://www.profession.hu/allas/atm-operations-specialist-sia-central-europe-a-s-magyarorszagi-fioktelepe-budapest-2123279?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
709,DevOps Engineer (Remote),Budapest,Profession Services,https://www.profession.hu/allas/devops-engineer-remote-profession-services-2118944/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
710,IT üzleti elemző / rendszerszervező,"1205 Budapest, Mártonffy utca 25-27.",BISZ Központi Hitelinformációs Zártkörűen Működő Részvénytársaság,https://www.profession.hu/allas/it-uzleti-elemzo-rendszerszervezo-bisz-kozponti-hitelinformacios-zartkoruen-mukodo-reszvenytarsasag-budapest-2123195?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
711,Production Support Administrator,1117 Budapest,"SIA Central Europe, a.s. Magyarországi Fióktelepe",https://www.profession.hu/allas/production-support-administrator-sia-central-europe-a-s-magyarorszagi-fioktelepe-budapest-2123251?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
712,IT Security Engineer (IAM terület),Otthonról végezhető,Profession Services,https://www.profession.hu/allas/it-security-engineer-iam-terulet-profession-services-2118917/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
713,Project Manager Trainee,1138 Budapest,PannonDiák Iskolaszövetkezet,https://www.profession.hu/allas/project-manager-trainee-pannondiak-iskolaszovetkezet-budapest-2123245?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
714,Adatelemzési referens,"1095 Budapest, Soroksári út 32-34.",MINISZTERELNÖKI KABINETIRODA,https://www.profession.hu/allas/adatelemzesi-referens-miniszterelnoki-kabinetiroda-budapest-2118041?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
715,IT rendszerüzemeltető,Budapest,Vital-Comp Kft.,https://www.profession.hu/allas/it-rendszeruzemelteto-vital-comp-kft-2118951/pro?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
716,Service Desk Agent,Budapest,IDBC Creative Solutions Kft.,https://www.profession.hu/allas/service-desk-agent-idbc-creative-solutions-kft-2122117?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
717,IT Desktop Support,Budapest,Építési és Közlekedési Minisztérium,https://www.profession.hu/allas/it-desktop-support-epitesi-es-kozlekedesi-miniszterium-2120413?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
718,IT Hálózati mérnök,Budapest,Építési és Közlekedési Minisztérium,https://www.profession.hu/allas/it-halozati-mernok-epitesi-es-kozlekedesi-miniszterium-2120397?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
719,SAP rendszerszervező,"1095 Budapest, Lechner Ödön fasor 9.",K&H BANK ZRT. (ICT),https://www.profession.hu/allas/sap-rendszerszervezo-k-h-bank-zrt-ict-budapest-2118076?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
720,junior SAP rendszerszervező,"1095 Budapest, Lechner Ödön fasor 9.",K&H BANK ZRT. (ICT),https://www.profession.hu/allas/junior-sap-rendszerszervezo-k-h-bank-zrt-ict-budapest-2118075?sessionId=2a9db4b04157708eff0a09e84daab928,2023-04-04
